identifier,latitude,longitude,resource,taille
2526,63.22,-146.7,RESOURCE_COPPER,12.22116321
2550,63.33,-145.9,RESOURCE_COPPER,12.21610713
2216,63.41,12.98,RESOURCE_COPPER,9.393328373
2534,63.57,-171.72,RESOURCE_COPPER,12.19755144
2509,63.66,-150.2,RESOURCE_COPPER,11.58295513
1812,63.69,10.26,RESOURCE_COPPER,12.32402456
970,64.06,24.79,RESOURCE_COPPER,9.179571838
2606,64.13,-157.05,RESOURCE_COPPER,12.20486692
969,64.2,24.05,RESOURCE_COPPER,12.72857681
2026,64.4,60.49,RESOURCE_COPPER,10.41126855
2247,64.65,18.46,RESOURCE_COPPER,10.73463425
1818,64.85,13.88,RESOURCE_COPPER,10.43276195
2250,64.94,20.59,RESOURCE_COPPER,11.80911128
2248,65.07,18.56,RESOURCE_COPPER,9.543593146
1813,65.08,11.63,RESOURCE_COPPER,10.80226583
2605,65.09,-150.88,RESOURCE_COPPER,12.20708214
2535,65.2,-163.93,RESOURCE_COPPER,12.20890363
965,65.34,29.3,RESOURCE_COPPER,12.43580246
2604,65.36,-150.17,RESOURCE_COPPER,12.20609265
2222,65.77,20.24,RESOURCE_COPPER,9.586651263
966,65.85,28.05,RESOURCE_COPPER,10.41340276
1809,65.89,13.92,RESOURCE_COPPER,10.52177648
967,65.97,25.23,RESOURCE_COPPER,10.41331268
546,66,-120.96,RESOURCE_COPPER,6.244166901
1807,67.15,15.95,RESOURCE_COPPER,12.27687122
2223,67.2,20.68,RESOURCE_COPPER,9.271341394
12,67.23,2.93,RESOURCE_COPPER,12.64292337
2032,67.38,33.07,RESOURCE_COPPER,10.04455299
2608,67.47,-151.56,RESOURCE_COPPER,12.19821687
2607,67.53,-149.05,RESOURCE_COPPER,12.18841262
2227,67.65,20.99,RESOURCE_COPPER,9.268326221
2225,67.77,20.15,RESOURCE_COPPER,11.97628834
2036,67.78,35.21,RESOURCE_COPPER,9.898223723
2033,67.88,32.75,RESOURCE_COPPER,12.63812775
11,67.95,4.93,RESOURCE_COPPER,12.64292013
2039,68.41,35.73,RESOURCE_COPPER,12.60620355
1811,68.78,16.17,RESOURCE_COPPER,10.43293864
2038,69.44,31.15,RESOURCE_COPPER,12.14656147
2537,69.53,-146.08,RESOURCE_COPPER,12.20138166
2536,69.63,-144.75,RESOURCE_COPPER,12.1969108
1810,69.94,23.36,RESOURCE_COPPER,9.538636417
2058,71.1,141.77,RESOURCE_COPPER,12.43585809
1990,74,56,RESOURCE_COPPER,12.36072748
565,75.51,-96.49,RESOURCE_COPPER,12.23878666
1343,76.13,-64.93,RESOURCE_COPPER,7.576609767
1989,80.78,47.69,RESOURCE_COPPER,12.94501503
14,-32,23,RESOURCE_COTTON,3.566406129
27,-31,24,RESOURCE_COTTON,3.37845425
41,-30,24,RESOURCE_COTTON,3.3834786
98,-27,146,RESOURCE_COTTON,3.5242653
121,-26,145,RESOURCE_COTTON,4.58827635
141,-25,26,RESOURCE_COTTON,3.587114867
142,-25,27,RESOURCE_COTTON,3.706519622
148,-25,144,RESOURCE_COTTON,3.4106436
165,-24,27,RESOURCE_COTTON,3.581305132
168,-24,30,RESOURCE_COTTON,3.619859367
169,-24,31,RESOURCE_COTTON,3.553395732
178,-23,-58,RESOURCE_COTTON,3.60371728
191,-23,27,RESOURCE_COTTON,3.476640567
195,-23,31,RESOURCE_COTTON,3.5316242
202,-23,151,RESOURCE_COTTON,3.5888784
306,-17,-56,RESOURCE_COTTON,3.6962617
319,-17,28,RESOURCE_COTTON,3.92350848
325,-17,39,RESOURCE_COTTON,3.560189075
347,-16,25,RESOURCE_COTTON,3.441957967
348,-16,26,RESOURCE_COTTON,3.428099167
349,-16,27,RESOURCE_COTTON,3.93910481
358,-16,37,RESOURCE_COTTON,3.8029489
359,-16,38,RESOURCE_COTTON,4.164873052
360,-16,39,RESOURCE_COTTON,3.949139491
361,-16,40,RESOURCE_COTTON,3.42912135
386,-15,25,RESOURCE_COTTON,4.617913193
387,-15,26,RESOURCE_COTTON,4.616306995
393,-15,37,RESOURCE_COTTON,3.908042393
394,-15,38,RESOURCE_COTTON,4.072003243
395,-15,39,RESOURCE_COTTON,3.552001062
396,-15,40,RESOURCE_COTTON,3.508678707
413,-14,-54,RESOURCE_COTTON,4.969337067
431,-14,38,RESOURCE_COTTON,3.993622968
432,-14,39,RESOURCE_COTTON,3.856107026
433,-14,40,RESOURCE_COTTON,3.656980696
456,-13,38,RESOURCE_COTTON,3.96238253
457,-13,39,RESOURCE_COTTON,3.606269076
458,-13,40,RESOURCE_COTTON,3.699617167
464,-12,-57,RESOURCE_COTTON,3.720095822
467,-12,-50,RESOURCE_COTTON,3.3589349
477,-12,39,RESOURCE_COTTON,3.69516625
478,-12,40,RESOURCE_COTTON,3.662962754
498,-11,40,RESOURCE_COTTON,3.615862971
504,-10,-46,RESOURCE_COTTON,4.246971245
522,-9,-46,RESOURCE_COTTON,3.977947359
542,-8,-45,RESOURCE_COTTON,3.79702215
746,6,29,RESOURCE_COTTON,3.508464245
750,6,33,RESOURCE_COTTON,3.464711267
751,6,34,RESOURCE_COTTON,3.464215133
782,7,17,RESOURCE_COTTON,3.5732831
783,7,26,RESOURCE_COTTON,3.42004685
784,7,27,RESOURCE_COTTON,3.531929191
785,7,28,RESOURCE_COTTON,3.494626858
787,7,33,RESOURCE_COTTON,3.57385665
820,8,15,RESOURCE_COTTON,4.826391087
822,8,17,RESOURCE_COTTON,4.574433949
823,8,18,RESOURCE_COTTON,4.635057945
824,8,19,RESOURCE_COTTON,4.100056633
826,8,26,RESOURCE_COTTON,3.467070927
856,9,2,RESOURCE_COTTON,5.185319255
868,9,14,RESOURCE_COTTON,4.501839134
869,9,15,RESOURCE_COTTON,4.416218329
871,9,17,RESOURCE_COTTON,4.226620403
872,9,18,RESOURCE_COTTON,4.027496874
873,9,19,RESOURCE_COTTON,3.855444188
874,9,25,RESOURCE_COTTON,3.44734075
877,9,33,RESOURCE_COTTON,3.440468275
907,10,2,RESOURCE_COTTON,5.35486095
921,10,16,RESOURCE_COTTON,3.819549441
922,10,17,RESOURCE_COTTON,3.5232008
923,10,18,RESOURCE_COTTON,4.254353
924,10,19,RESOURCE_COTTON,4.051061067
926,10,26,RESOURCE_COTTON,3.567826975
928,10,28,RESOURCE_COTTON,3.607217707
932,10,33,RESOURCE_COTTON,3.644435275
971,11,16,RESOURCE_COTTON,3.491196333
972,11,17,RESOURCE_COTTON,3.4676964
982,11,32,RESOURCE_COTTON,3.696702509
995,12,-16,RESOURCE_COTTON,4.176809625
1001,12,-8,RESOURCE_COTTON,3.877230983
1002,12,-7,RESOURCE_COTTON,4.807725339
1003,12,-6,RESOURCE_COTTON,5.54813843
1022,12,17,RESOURCE_COTTON,3.569260138
1023,12,22,RESOURCE_COTTON,3.56940894
1028,12,27,RESOURCE_COTTON,3.539838461
1044,13,-16,RESOURCE_COTTON,3.67917634
1048,13,-12,RESOURCE_COTTON,3.5967748
1049,13,-9,RESOURCE_COTTON,3.722783567
1050,13,-8,RESOURCE_COTTON,3.758812257
1051,13,-7,RESOURCE_COTTON,5.006015537
1053,13,-5,RESOURCE_COTTON,4.558624445
1054,13,-4,RESOURCE_COTTON,5.411250737
1068,13,17,RESOURCE_COTTON,3.5298777
1073,13,26,RESOURCE_COTTON,3.530529579
1074,13,27,RESOURCE_COTTON,3.525921097
1075,13,28,RESOURCE_COTTON,3.557513828
1076,13,29,RESOURCE_COTTON,3.507112494
1102,14,25,RESOURCE_COTTON,3.4464738
1103,14,28,RESOURCE_COTTON,3.5148128
1104,14,29,RESOURCE_COTTON,3.446978971
1105,14,30,RESOURCE_COTTON,3.4609591
1106,14,31,RESOURCE_COTTON,3.4183805
1121,14,98,RESOURCE_COTTON,3.55693235
1147,16,35,RESOURCE_COTTON,3.669065283
1162,16,94,RESOURCE_COTTON,3.76400435
1163,16,95,RESOURCE_COTTON,3.994489806
1164,16,96,RESOURCE_COTTON,4.416285377
1166,16,98,RESOURCE_COTTON,4.082841448
1197,18,97,RESOURCE_COTTON,4.339856943
1215,19,96,RESOURCE_COTTON,4.347835296
1216,19,97,RESOURCE_COTTON,3.803018835
1228,20,94,RESOURCE_COTTON,3.645840067
1231,20,97,RESOURCE_COTTON,3.694130005
1248,21,93,RESOURCE_COTTON,3.591829204
1249,21,94,RESOURCE_COTTON,3.676632824
1252,21,97,RESOURCE_COTTON,3.976177186
1253,21,98,RESOURCE_COTTON,3.563374233
1254,21,99,RESOURCE_COTTON,3.652687714
1270,22,93,RESOURCE_COTTON,3.806351318
1271,22,94,RESOURCE_COTTON,3.516265025
1274,22,97,RESOURCE_COTTON,3.3953367
1292,23,94,RESOURCE_COTTON,3.70135456
1300,24,67,RESOURCE_COTTON,5.23460495
1314,24,94,RESOURCE_COTTON,3.952470125
1315,24,96,RESOURCE_COTTON,3.492238625
1316,24,97,RESOURCE_COTTON,3.390405
1322,25,-97,RESOURCE_COTTON,5.4262592
1339,25,96,RESOURCE_COTTON,3.65256955
1340,25,97,RESOURCE_COTTON,3.6610732
1359,26,62,RESOURCE_COTTON,4.10011965
1360,26,66,RESOURCE_COTTON,3.75469654
1361,26,67,RESOURCE_COTTON,4.592148687
1370,26,97,RESOURCE_COTTON,3.542156344
1384,27,-105,RESOURCE_COTTON,3.6720288
1385,27,-104,RESOURCE_COTTON,4.0030955
1388,27,-97,RESOURCE_COTTON,5.870231
1393,27,66,RESOURCE_COTTON,3.781971604
1394,27,67,RESOURCE_COTTON,4.789139346
1402,27,98,RESOURCE_COTTON,3.4054446
1431,28,67,RESOURCE_COTTON,4.72129895
1435,28,71,RESOURCE_COTTON,4.944261596
1457,29,-106,RESOURCE_COTTON,4.625185081
1458,29,-105,RESOURCE_COTTON,4.183738545
1459,29,-104,RESOURCE_COTTON,4.354388927
1477,29,62,RESOURCE_COTTON,3.64039815
1480,29,68,RESOURCE_COTTON,3.803145175
1509,30,-109,RESOURCE_COTTON,4.163186533
1511,30,-107,RESOURCE_COTTON,4.447387658
1512,30,-106,RESOURCE_COTTON,3.967593274
1513,30,-105,RESOURCE_COTTON,4.143650323
1514,30,-103,RESOURCE_COTTON,4.279814786
1515,30,-102,RESOURCE_COTTON,4.4749768
1516,30,-100,RESOURCE_COTTON,3.755801871
1528,30,-84,RESOURCE_COTTON,3.762233943
1571,31,-111,RESOURCE_COTTON,3.6466103
1572,31,-110,RESOURCE_COTTON,3.851822271
1573,31,-109,RESOURCE_COTTON,5.247649434
1574,31,-108,RESOURCE_COTTON,5.25629684
1575,31,-107,RESOURCE_COTTON,4.9953569
1577,31,-105,RESOURCE_COTTON,4.56965876
1578,31,-104,RESOURCE_COTTON,4.603470153
1580,31,-102,RESOURCE_COTTON,4.535363756
1581,31,-101,RESOURCE_COTTON,4.846802904
1582,31,-100,RESOURCE_COTTON,5.089453779
1583,31,-99,RESOURCE_COTTON,3.728090438
1591,31,-89,RESOURCE_COTTON,4.333178647
1593,31,-87,RESOURCE_COTTON,5.090381074
1645,32,-114,RESOURCE_COTTON,4.0888124
1651,32,-108,RESOURCE_COTTON,4.528699232
1652,32,-107,RESOURCE_COTTON,5.209309196
1654,32,-105,RESOURCE_COTTON,5.058527728
1655,32,-104,RESOURCE_COTTON,4.40906786
1656,32,-103,RESOURCE_COTTON,4.221914504
1657,32,-102,RESOURCE_COTTON,6.277544954
1658,32,-101,RESOURCE_COTTON,6.134018308
1659,32,-100,RESOURCE_COTTON,5.671636636
1669,32,-89,RESOURCE_COTTON,4.245901814
1670,32,-88,RESOURCE_COTTON,4.591851816
1671,32,-87,RESOURCE_COTTON,4.932622168
1715,33,-113,RESOURCE_COTTON,5.282100174
1717,33,-111,RESOURCE_COTTON,5.364776926
1719,33,-109,RESOURCE_COTTON,4.140195179
1720,33,-108,RESOURCE_COTTON,4.164982186
1721,33,-107,RESOURCE_COTTON,4.467815145
1722,33,-105,RESOURCE_COTTON,3.6370048
1723,33,-104,RESOURCE_COTTON,3.951838606
1724,33,-103,RESOURCE_COTTON,6.800403941
1725,33,-102,RESOURCE_COTTON,7.618281139
1726,33,-101,RESOURCE_COTTON,5.543438877
1727,33,-100,RESOURCE_COTTON,6.00774861
1728,33,-99,RESOURCE_COTTON,3.924548886
1738,33,-87,RESOURCE_COTTON,4.489179156
1740,33,-85,RESOURCE_COTTON,4.0200947
1778,34,-116,RESOURCE_COTTON,5.192875792
1779,34,-115,RESOURCE_COTTON,6.223968678
1780,34,-114,RESOURCE_COTTON,4.327149689
1781,34,-113,RESOURCE_COTTON,4.83214528
1783,34,-111,RESOURCE_COTTON,5.212545633
1788,34,-100,RESOURCE_COTTON,5.222491473
1789,34,-99,RESOURCE_COTTON,5.042384927
1841,35,-115,RESOURCE_COTTON,4.7236438
1842,35,-114,RESOURCE_COTTON,3.6414671
1847,35,-100,RESOURCE_COTTON,5.358607629
1848,35,-99,RESOURCE_COTTON,4.891138932
1885,35,78,RESOURCE_COTTON,3.92762655
1887,35,80,RESOURCE_COTTON,4.001937559
1904,36,-114,RESOURCE_COTTON,3.500824133
1905,36,-113,RESOURCE_COTTON,3.639545375
1908,36,-100,RESOURCE_COTTON,3.71711526
1909,36,-99,RESOURCE_COTTON,3.4155283
1953,36,77,RESOURCE_COTTON,3.88828821
1954,36,78,RESOURCE_COTTON,3.9695011
1955,36,79,RESOURCE_COTTON,3.79618945
1956,36,80,RESOURCE_COTTON,4.034392733
1957,36,81,RESOURCE_COTTON,3.942378676
1958,36,82,RESOURCE_COTTON,3.64090082
1959,36,85,RESOURCE_COTTON,3.817938767
1975,37,-114,RESOURCE_COTTON,3.837202575
1976,37,-113,RESOURCE_COTTON,3.927177092
1985,37,-78,RESOURCE_COTTON,5.213800283
2036,37,71,RESOURCE_COTTON,4.64109313
2037,37,72,RESOURCE_COTTON,4.757001278
2038,37,73,RESOURCE_COTTON,4.8453525
2039,37,74,RESOURCE_COTTON,4.26050752
2040,37,75,RESOURCE_COTTON,3.96345975
2041,37,76,RESOURCE_COTTON,3.844681308
2048,37,83,RESOURCE_COTTON,4.456503194
2049,37,85,RESOURCE_COTTON,3.518012175
2050,37,86,RESOURCE_COTTON,3.69569695
2051,37,87,RESOURCE_COTTON,3.782910718
2052,37,88,RESOURCE_COTTON,3.71069222
2053,37,89,RESOURCE_COTTON,3.47435215
2116,38,64,RESOURCE_COTTON,5.335818436
2117,38,65,RESOURCE_COTTON,5.593516297
2123,38,71,RESOURCE_COTTON,4.664915763
2124,38,72,RESOURCE_COTTON,4.470308161
2125,38,73,RESOURCE_COTTON,3.94365675
2126,38,74,RESOURCE_COTTON,4.043707125
2127,38,75,RESOURCE_COTTON,3.7514663
2135,38,83,RESOURCE_COTTON,3.91559295
2136,38,84,RESOURCE_COTTON,4.429615235
2137,38,85,RESOURCE_COTTON,5.083263383
2138,38,86,RESOURCE_COTTON,5.123560912
2178,39,55,RESOURCE_COTTON,4.7736141
2184,39,63,RESOURCE_COTTON,6.006004718
2190,39,69,RESOURCE_COTTON,5.521330702
2191,39,70,RESOURCE_COTTON,5.76884521
2192,39,71,RESOURCE_COTTON,5.57223539
2193,39,72,RESOURCE_COTTON,4.692598981
2194,39,73,RESOURCE_COTTON,3.540214
2199,39,79,RESOURCE_COTTON,4.442935
2201,39,86,RESOURCE_COTTON,4.212150455
2202,39,87,RESOURCE_COTTON,4.031450033
2203,39,88,RESOURCE_COTTON,3.773033427
2204,39,89,RESOURCE_COTTON,3.702045467
2209,39,104,RESOURCE_COTTON,4.153146791
2236,40,53,RESOURCE_COTTON,3.8202282
2237,40,62,RESOURCE_COTTON,4.949421517
2238,40,63,RESOURCE_COTTON,5.660557167
2257,40,93,RESOURCE_COTTON,5.181629017
2258,40,94,RESOURCE_COTTON,5.139101274
2289,41,54,RESOURCE_COTTON,4.016186
2292,41,62,RESOURCE_COTTON,5.291978478
2293,41,63,RESOURCE_COTTON,6.167633
2294,41,64,RESOURCE_COTTON,3.87973035
2295,41,65,RESOURCE_COTTON,5.228440831
2317,41,88,RESOURCE_COTTON,4.502828917
2318,41,89,RESOURCE_COTTON,4.673987
2320,41,96,RESOURCE_COTTON,5.210912933
2321,41,97,RESOURCE_COTTON,5.960784467
2322,41,101,RESOURCE_COTTON,3.4223337
2341,42,58,RESOURCE_COTTON,5.206247044
2345,42,64,RESOURCE_COTTON,4.04268702
2349,42,71,RESOURCE_COTTON,4.068625935
2351,42,73,RESOURCE_COTTON,3.649454087
2358,42,80,RESOURCE_COTTON,4.825450846
2366,42,95,RESOURCE_COTTON,5.1649957
2367,42,96,RESOURCE_COTTON,3.9899256
2375,43,58,RESOURCE_COTTON,5.5529121
2378,43,61,RESOURCE_COTTON,4.2535787
2379,43,64,RESOURCE_COTTON,4.1618195
2382,43,73,RESOURCE_COTTON,3.665541208
2393,43,85,RESOURCE_COTTON,4.337464333
2399,43,91,RESOURCE_COTTON,4.71141908
2400,43,92,RESOURCE_COTTON,4.904979186
2401,43,93,RESOURCE_COTTON,4.993921052
2402,43,94,RESOURCE_COTTON,4.45572561
2403,43,95,RESOURCE_COTTON,4.330941565
2407,44,60,RESOURCE_COTTON,5.19721155
2419,44,91,RESOURCE_COTTON,3.8801594
2421,44,94,RESOURCE_COTTON,3.81542803
2422,45,78,RESOURCE_COTTON,3.3816648
2423,45,79,RESOURCE_COTTON,3.4595084
2432,46,53,RESOURCE_COTTON,3.6307642
2433,46,75,RESOURCE_COTTON,3.4828753
2434,46,77,RESOURCE_COTTON,3.756416733
2435,46,79,RESOURCE_COTTON,3.3504136
2436,46,80,RESOURCE_COTTON,3.442742533
2437,46,81,RESOURCE_COTTON,3.440160988
2440,46,85,RESOURCE_COTTON,3.56042395
2441,47,49,RESOURCE_COTTON,3.5419667
2442,47,50,RESOURCE_COTTON,3.6536726
2443,47,53,RESOURCE_COTTON,3.4365177
2444,47,72,RESOURCE_COTTON,4.0530415
2445,47,73,RESOURCE_COTTON,3.3499956
2446,47,79,RESOURCE_COTTON,3.4627838
2447,47,81,RESOURCE_COTTON,3.734100135
2448,47,82,RESOURCE_COTTON,3.656001982
2451,48,66,RESOURCE_COTTON,3.3338082
2452,48,67,RESOURCE_COTTON,4.043629
2453,48,75,RESOURCE_COTTON,4.173575
2454,48,76,RESOURCE_COTTON,3.9647996
2455,48,77,RESOURCE_COTTON,3.5775762
2456,48,81,RESOURCE_COTTON,3.696713729
2457,49,50,RESOURCE_COTTON,3.859147225
2458,49,53,RESOURCE_COTTON,3.4083607
2459,49,54,RESOURCE_COTTON,3.56911755
2460,49,55,RESOURCE_COTTON,3.3369296
2461,49,67,RESOURCE_COTTON,3.67815275
2462,49,71,RESOURCE_COTTON,4.312052
2463,49,72,RESOURCE_COTTON,3.646803067
2464,49,73,RESOURCE_COTTON,3.954613793
2465,49,74,RESOURCE_COTTON,3.795566588
2466,49,75,RESOURCE_COTTON,3.95053475
2467,49,76,RESOURCE_COTTON,3.786151808
2468,49,81,RESOURCE_COTTON,3.58615945
2469,49,82,RESOURCE_COTTON,3.521333553
2470,49,83,RESOURCE_COTTON,3.418295517
2471,49,85,RESOURCE_COTTON,3.415229433
2472,49,86,RESOURCE_COTTON,3.4672115
2473,50,48,RESOURCE_COTTON,3.5337539
2474,50,49,RESOURCE_COTTON,3.69031714
2475,50,50,RESOURCE_COTTON,3.83744714
2476,50,51,RESOURCE_COTTON,3.776221088
2477,50,52,RESOURCE_COTTON,3.835613775
2478,50,53,RESOURCE_COTTON,4.1827574
2479,50,54,RESOURCE_COTTON,3.4465415
2480,50,56,RESOURCE_COTTON,3.786927925
2481,50,57,RESOURCE_COTTON,3.50865002
2482,50,58,RESOURCE_COTTON,3.773475229
2483,50,59,RESOURCE_COTTON,3.530856386
2484,50,60,RESOURCE_COTTON,3.7708087
2485,50,67,RESOURCE_COTTON,3.6632694
2486,50,71,RESOURCE_COTTON,3.75496644
2487,50,72,RESOURCE_COTTON,3.870335516
2488,50,73,RESOURCE_COTTON,3.663055041
2489,50,74,RESOURCE_COTTON,3.860570462
2490,50,75,RESOURCE_COTTON,3.44298
2491,50,76,RESOURCE_COTTON,3.44092865
2492,50,81,RESOURCE_COTTON,3.600287475
2493,50,85,RESOURCE_COTTON,3.54557685
2494,50,86,RESOURCE_COTTON,3.5716799
2495,50,87,RESOURCE_COTTON,3.634379333
2496,51,49,RESOURCE_COTTON,3.782826479
2497,51,50,RESOURCE_COTTON,3.79692927
2498,51,51,RESOURCE_COTTON,3.844672152
2499,51,52,RESOURCE_COTTON,3.802457383
2500,51,53,RESOURCE_COTTON,3.764407842
2501,51,54,RESOURCE_COTTON,3.846430763
2502,51,55,RESOURCE_COTTON,3.97119485
2503,51,56,RESOURCE_COTTON,3.837278855
2504,51,57,RESOURCE_COTTON,3.811078596
2505,51,58,RESOURCE_COTTON,3.908725935
2506,51,59,RESOURCE_COTTON,3.5851772
2507,51,60,RESOURCE_COTTON,3.970226615
2508,51,61,RESOURCE_COTTON,3.717075957
2509,51,62,RESOURCE_COTTON,3.51528052
2510,51,65,RESOURCE_COTTON,3.6878752
2511,51,66,RESOURCE_COTTON,3.754624557
2512,51,67,RESOURCE_COTTON,3.706612486
2513,51,68,RESOURCE_COTTON,3.3580542
2514,51,71,RESOURCE_COTTON,3.358286
2515,51,72,RESOURCE_COTTON,3.381675733
2516,51,73,RESOURCE_COTTON,3.528571271
2517,51,74,RESOURCE_COTTON,3.4802788
2518,51,75,RESOURCE_COTTON,3.559224
2519,51,78,RESOURCE_COTTON,3.759537083
2520,51,79,RESOURCE_COTTON,3.36950622
2521,51,80,RESOURCE_COTTON,3.556652225
2522,51,81,RESOURCE_COTTON,3.570145439
2523,51,82,RESOURCE_COTTON,3.4562137
2524,52,51,RESOURCE_COTTON,3.627983983
2525,52,52,RESOURCE_COTTON,3.615889733
2526,52,61,RESOURCE_COTTON,3.441508475
2527,52,62,RESOURCE_COTTON,3.448488863
2528,52,65,RESOURCE_COTTON,3.732827955
2529,52,66,RESOURCE_COTTON,3.856399368
2530,52,67,RESOURCE_COTTON,3.939766634
2531,52,68,RESOURCE_COTTON,3.705880033
2532,52,69,RESOURCE_COTTON,3.594604509
2533,52,70,RESOURCE_COTTON,3.606177667
2534,52,71,RESOURCE_COTTON,3.736678693
2535,52,72,RESOURCE_COTTON,3.55730986
2536,52,74,RESOURCE_COTTON,3.8798695
2537,52,75,RESOURCE_COTTON,3.6654476
2538,52,76,RESOURCE_COTTON,3.690147625
2539,52,77,RESOURCE_COTTON,3.680706456
2540,52,78,RESOURCE_COTTON,3.68822767
2541,52,79,RESOURCE_COTTON,3.468076867
2542,53,61,RESOURCE_COTTON,3.407300314
2543,53,65,RESOURCE_COTTON,3.368748833
2544,53,66,RESOURCE_COTTON,3.82970156
2545,53,67,RESOURCE_COTTON,3.956955729
2546,53,68,RESOURCE_COTTON,3.962914742
2547,53,69,RESOURCE_COTTON,3.887420803
2548,53,70,RESOURCE_COTTON,3.88128696
2549,53,71,RESOURCE_COTTON,3.85211626
2550,53,72,RESOURCE_COTTON,3.888074096
2551,53,73,RESOURCE_COTTON,3.850026948
2552,53,74,RESOURCE_COTTON,3.829288345
2553,53,75,RESOURCE_COTTON,3.61893028
2554,53,76,RESOURCE_COTTON,3.651148896
2555,53,77,RESOURCE_COTTON,3.577822987
2556,53,78,RESOURCE_COTTON,3.617635006
2557,54,61,RESOURCE_COTTON,3.4398356
2558,54,62,RESOURCE_COTTON,3.39881206
2559,54,63,RESOURCE_COTTON,3.376844786
2560,54,64,RESOURCE_COTTON,3.4073036
2561,54,66,RESOURCE_COTTON,3.403875
2562,54,67,RESOURCE_COTTON,3.416018657
2563,54,68,RESOURCE_COTTON,3.744688233
2564,54,69,RESOURCE_COTTON,3.933383967
2565,54,70,RESOURCE_COTTON,3.951965514
2566,54,71,RESOURCE_COTTON,3.859874648
2567,54,72,RESOURCE_COTTON,3.956510298
2568,54,73,RESOURCE_COTTON,3.915646244
2569,54,74,RESOURCE_COTTON,3.946779876
2570,54,75,RESOURCE_COTTON,3.743450581
2571,54,76,RESOURCE_COTTON,3.577688303
2572,54,77,RESOURCE_COTTON,3.525192293
16,-76.72,159.67,RESOURCE_DIAMONDS,12.4606606
19,-72.98,160.33,RESOURCE_DIAMONDS,10.23221559
76,-41.58,145.09,RESOURCE_DIAMONDS,12.41866473
74,-41.13,147.88,RESOURCE_DIAMONDS,11.79620787
78,-36.7,143.3,RESOURCE_DIAMONDS,12.16438569
77,-36.62,145.2,RESOURCE_DIAMONDS,11.74475122
79,-36.31,146.52,RESOURCE_DIAMONDS,12.45982687
62,-35.92,148.09,RESOURCE_DIAMONDS,11.87421574
65,-33.85,149.77,RESOURCE_DIAMONDS,12.42885613
61,-33.11,150.05,RESOURCE_DIAMONDS,11.97979293
111,-32.66,122.98,RESOURCE_DIAMONDS,11.6043919
64,-32.64,149.09,RESOURCE_DIAMONDS,12.42541297
72,-32.56,138.26,RESOURCE_DIAMONDS,11.77996341
73,-32.53,138.52,RESOURCE_DIAMONDS,11.77995575
70,-32.47,138.52,RESOURCE_DIAMONDS,11.77994809
63,-32.41,149.36,RESOURCE_DIAMONDS,12.50537321
71,-32.13,138.39,RESOURCE_DIAMONDS,12.50568823
66,-31.67,142.8,RESOURCE_DIAMONDS,10.73395892
549,-31.6,18.12,RESOURCE_DIAMONDS,12.93164345
559,-31.48,18.96,RESOURCE_DIAMONDS,12.9313433
557,-31.26,18.5,RESOURCE_DIAMONDS,12.93165313
545,-30.82,22.55,RESOURCE_DIAMONDS,12.4581107
42,-30.76,151.05,RESOURCE_DIAMONDS,12.61331284
115,-30.75,117.78,RESOURCE_DIAMONDS,12.43167717
480,-30.52,28.83,RESOURCE_DIAMONDS,12.45848369
112,-30.43,126.1,RESOURCE_DIAMONDS,12.43218778
59,-30.31,149.92,RESOURCE_DIAMONDS,12.60598235
538,-30.2,17.25,RESOURCE_DIAMONDS,9.542374202
30,-30.08,151.32,RESOURCE_DIAMONDS,12.60572422
492,-29.77,25.44,RESOURCE_DIAMONDS,10.24038827
378,-29.55,28.14,RESOURCE_DIAMONDS,12.45847593
20,-29.09,150.91,RESOURCE_DIAMONDS,11.49978957
380,-28.97,28.81,RESOURCE_DIAMONDS,12.45847981
114,-28.88,120.65,RESOURCE_DIAMONDS,12.51853025
491,-28.82,27.42,RESOURCE_DIAMONDS,10.95015721
535,-28.76,24.79,RESOURCE_DIAMONDS,12.60302832
60,-28.65,152.72,RESOURCE_DIAMONDS,12.48895949
25,-28.62,152.12,RESOURCE_DIAMONDS,12.50056895
521,-28.59,24.44,RESOURCE_DIAMONDS,12.4582739
489,-28.5,25.5,RESOURCE_DIAMONDS,12.18173897
483,-28.4,26.7,RESOURCE_DIAMONDS,12.45846427
546,-28.38,23.44,RESOURCE_DIAMONDS,10.89490431
515,-28.36,24.63,RESOURCE_DIAMONDS,12.45825836
511,-28.31,24.31,RESOURCE_DIAMONDS,12.45826613
407,-28.17,16.87,RESOURCE_DIAMONDS,10.30152514
547,-28,21.18,RESOURCE_DIAMONDS,12.45849535
409,-27.96,15.68,RESOURCE_DIAMONDS,12.35801661
481,-27.45,27.11,RESOURCE_DIAMONDS,12.18170311
408,-27.44,15.37,RESOURCE_DIAMONDS,12.35800802
410,-26.66,15.87,RESOURCE_DIAMONDS,12.35801231
279,-26.32,31.13,RESOURCE_DIAMONDS,11.70444625
495,-26.23,28.46,RESOURCE_DIAMONDS,10.95614316
506,-26.15,26.17,RESOURCE_DIAMONDS,10.95621296
280,-26.15,31.6,RESOURCE_DIAMONDS,9.282940064
116,-26.01,122.68,RESOURCE_DIAMONDS,12.43322017
419,-25.77,-56.28,RESOURCE_DIAMONDS,12.35467367
503,-25.59,26.66,RESOURCE_DIAMONDS,10.21427561
502,-25.42,30.11,RESOURCE_DIAMONDS,12.45847204
